Date,Open,High,Low,Close,Adj Close,Volume
2021-04-30,164.149994,164.330002,162.520004,162.729996,159.719528,9079100
2021-05-03,163.600006,165.320007,163.119995,165.210007,162.153656,6594100
2021-05-04,164.830002,167.850006,164.669998,167.770004,164.666290,10179500
2021-05-05,167.500000,168.399994,166.789993,167.070007,163.979248,7792300
2021-05-06,166.789993,167.889999,166.240005,167.740005,164.636856,5529900
2021-05-07,168.300003,169.179993,167.830002,168.500000,165.382782,5316200
2021-05-10,169.899994,171.529999,169.229996,170.270004,167.120041,8357500
2021-05-11,170.649994,170.869995,168.279999,168.880005,165.755768,8217900
2021-05-12,168.539993,169.800003,167.949997,168.199997,165.088333,6758300
2021-05-13,166.970001,170.699997,166.970001,169.960007,166.815781,8018600
2021-05-14,171.479996,171.610001,170.169998,170.220001,167.070969,5797700
2021-05-17,170.399994,171.889999,170.309998,170.389999,167.237823,5722600
2021-05-18,169.979996,171.369995,169.529999,170.449997,167.296722,5846000
2021-05-19,169.910004,170.160004,168.039993,170.080002,166.933563,5533800
2021-05-20,169.940002,171.589996,169.690002,171.070007,167.905258,4853200
2021-05-21,171.330002,172.740005,170.869995,170.960007,167.797287,6501800
2021-05-24,170.899994,171.350006,169.770004,170.550003,168.439240,5195100
2021-05-25,170.669998,171.029999,169.740005,170.080002,167.975052,7444700
2021-05-26,170.000000,170.080002,168.279999,169.070007,166.977554,5726400
2021-05-27,169.259995,170.169998,168.380005,168.809998,166.720749,8114700
2021-05-28,169.520004,171.009995,169.169998,169.250000,167.155319,6400800
2021-06-01,170.149994,170.199997,165.380005,165.529999,163.481354,10448400
2021-06-02,165.300003,166.729996,165.110001,166.199997,164.143066,6806000
2021-06-03,165.889999,167.149994,165.710007,166.039993,163.985046,5808800
2021-06-04,167.009995,167.570007,165.869995,165.970001,163.915909,6510300
2021-06-07,166.000000,166.320007,164.630005,164.839996,162.799896,5362800
2021-06-08,165.279999,165.660004,162.070007,163.389999,161.367844,7746800
2021-06-09,163.990005,165.779999,163.660004,165.589996,163.540619,5552600
2021-06-10,166.000000,167.580002,165.949997,167.080002,165.012177,6463100
2021-06-11,167.070007,167.080002,164.220001,164.960007,162.918427,7389900
2021-06-14,164.500000,165.460007,163.899994,165.369995,163.323334,4931300
2021-06-15,165.229996,165.860001,164.389999,164.490005,162.454239,5062900
2021-06-16,164.800003,165.750000,163.479996,164.429993,162.394958,6988500
2021-06-17,164.190002,165.699997,163.500000,165.220001,163.175186,5874700
2021-06-18,163.270004,164.190002,161.789993,161.979996,159.975296,12993000
2021-06-21,162.770004,164.259995,162.250000,163.839996,161.812271,6592300
2021-06-22,163.710007,164.039993,163.279999,163.619995,161.595001,5627800
2021-06-23,163.690002,163.690002,162.479996,162.630005,160.617249,4493400
2021-06-24,163.270004,164.199997,162.800003,163.369995,161.348083,4549200
2021-06-25,162.940002,164.779999,162.889999,164.210007,162.177704,10963800
2021-06-28,164.440002,165.070007,163.520004,164.020004,161.990051,5604000
2021-06-29,164.000000,164.639999,163.410004,164.029999,161.999924,3749500
2021-06-30,164.000000,164.970001,163.669998,164.740005,162.701141,6151700
2021-07-01,164.740005,166.009995,164.630005,165.960007,163.906052,6320200
2021-07-02,166.020004,169.300003,165.639999,168.979996,166.888657,9059900
2021-07-06,167.910004,168.860001,166.990005,167.970001,165.891174,6098500
2021-07-07,167.479996,169.500000,167.479996,169.410004,167.313339,6293500
2021-07-08,168.699997,169.460007,167.580002,169.080002,166.987427,5755500
2021-07-09,169.369995,170.369995,169.240005,169.750000,167.649139,6120900
2021-07-12,169.729996,171.179993,168.539993,169.479996,167.382462,7840500
2021-07-13,168.970001,169.759995,168.669998,169.270004,167.175064,4691200
2021-07-14,170.000000,170.830002,169.039993,170.419998,168.310837,6162900
2021-07-15,169.300003,169.899994,167.720001,168.369995,166.286209,6656900
2021-07-16,168.339996,169.089996,167.949997,168.100006,166.019547,5834900
2021-07-19,166.479996,168.190002,165.320007,166.880005,164.814667,8219700
2021-07-20,166.899994,170.809998,166.839996,168.449997,166.365219,9902800
2021-07-21,169.300003,169.690002,167.479996,169.490005,167.392349,7585200
2021-07-22,169.360001,171.070007,168.649994,169.979996,167.876282,5281900
2021-07-23,171.000000,172.179993,170.380005,171.789993,169.663879,5014900
2021-07-26,171.820007,172.139999,170.860001,171.869995,169.742889,4484900
2021-07-27,171.800003,172.720001,170.669998,172.660004,170.523117,7089300
2021-07-28,172.729996,173.380005,172.080002,172.179993,170.049057,5750700
2021-07-29,172.740005,173.339996,171.089996,172.179993,170.049057,4214100
2021-07-30,172.539993,172.979996,171.839996,172.199997,170.068802,5346400
2021-08-02,172.470001,172.839996,171.300003,172.270004,170.137955,3721500
2021-08-03,172.729996,174.500000,172.440002,174.389999,172.231705,6033000
2021-08-04,174.199997,174.589996,173.259995,173.360001,171.214447,4793100
2021-08-05,173.850006,173.850006,172.419998,173.690002,171.540375,4291000
2021-08-06,173.940002,173.940002,172.449997,173.110001,170.967545,4580600
2021-08-09,173.720001,174.250000,172.929993,173.710007,171.560120,3950200
2021-08-10,173.259995,174.110001,172.779999,173.770004,171.619385,3678300
2021-08-11,174.250000,174.470001,173.559998,173.800003,171.649017,4221300
2021-08-12,173.820007,175.289993,173.589996,175.199997,173.031677,4300400
2021-08-13,175.289993,176.289993,175.119995,176.250000,174.068680,5881600
2021-08-16,176.550003,177.889999,175.949997,177.839996,175.639008,4782800
2021-08-17,177.309998,179.509995,177.309998,179.470001,177.248840,6041900
2021-08-18,179.500000,179.500000,177.130005,177.190002,174.997055,7134100
2021-08-19,176.619995,179.330002,176.070007,178.570007,176.359985,5615000
2021-08-20,178.889999,179.919998,178.070007,179.440002,177.219208,5425300
2021-08-23,178.389999,178.929993,177.539993,177.610001,176.454208,6461700
2021-08-24,176.990005,177.210007,175.279999,175.389999,174.248657,5734800
2021-08-25,175.690002,175.899994,173.889999,174.229996,173.096207,5700300
2021-08-26,173.949997,174.720001,173.050003,173.300003,172.172256,5031600
2021-08-27,174.279999,174.279999,172.750000,172.929993,171.804657,7044400
2021-08-30,172.789993,174.279999,172.779999,173.660004,172.529922,3252700
2021-08-31,173.490005,174.490005,172.479996,173.130005,172.003372,7106800
2021-09-01,172.899994,173.740005,172.059998,173.740005,172.609406,5327400
2021-09-02,174.339996,175.190002,173.910004,174.929993,173.791641,4544300
2021-09-03,175.100006,175.220001,173.809998,175.039993,173.900925,4096900
2021-09-07,174.350006,175.029999,171.669998,172.320007,171.198639,6859900
2021-09-08,171.619995,172.979996,171.080002,171.899994,170.781357,4661700
2021-09-09,171.190002,171.479996,167.699997,168.070007,166.976303,7114600
2021-09-10,168.550003,169.089996,166.869995,166.970001,165.883453,6696100
2021-09-13,167.919998,168.119995,165.130005,165.800003,164.721069,6273500
2021-09-14,166.399994,166.539993,164.509995,164.800003,163.727570,5259600
2021-09-15,165.000000,165.960007,164.309998,165.419998,164.343536,7935300
2021-09-16,165.649994,166.460007,164.190002,165.220001,164.144836,5665400
2021-09-17,164.300003,164.910004,163.559998,164.750000,163.677902,13419800
2021-09-20,163.479996,165.169998,162.169998,163.809998,162.744019,7270800
2021-09-21,164.610001,165.979996,164.240005,164.529999,163.459320,6663600
2021-09-22,165.350006,165.949997,163.630005,163.929993,162.863220,5657100
2021-09-23,164.399994,165.770004,164.149994,164.860001,163.787186,4697900
2021-09-24,164.750000,165.649994,163.889999,164.360001,163.290436,4399300
2021-09-27,164.000000,164.360001,162.850006,163.169998,162.108170,5775500
2021-09-28,163.100006,163.910004,161.770004,162.809998,161.750519,7610400
2021-09-29,163.000000,164.660004,162.779999,164.020004,162.952652,5124100
2021-09-30,164.639999,165.399994,161.410004,161.500000,160.449051,6972300
2021-10-01,161.529999,161.899994,158.619995,160.470001,159.425751,8568300
2021-10-04,159.990005,161.000000,157.669998,159.220001,158.183884,8620700
2021-10-05,159.860001,161.110001,159.149994,159.580002,158.541534,5129000
2021-10-06,159.869995,159.949997,157.839996,159.910004,158.869400,7312600
2021-10-07,160.020004,162.610001,160.020004,161.339996,160.290085,5309200
2021-10-08,161.320007,161.610001,160.250000,160.929993,159.882751,4343200
2021-10-11,160.860001,161.850006,159.940002,160.250000,159.207184,4101600
2021-10-12,160.000000,160.179993,157.339996,157.690002,156.663849,6686400
2021-10-13,157.820007,160.080002,157.750000,159.199997,158.164017,6901100
2021-10-14,159.710007,161.139999,159.600006,160.110001,159.068085,4579200
2021-10-15,161.029999,161.809998,160.410004,161.300003,160.250351,6912500
2021-10-18,160.250000,160.889999,159.199997,160.119995,159.078018,7465500
2021-10-19,160.899994,165.149994,160.729996,163.869995,162.803619,10081300
2021-10-20,163.979996,164.750000,163.259995,163.779999,162.714203,6003200
2021-10-21,164.300003,164.389999,162.279999,163.399994,162.336670,4524100
2021-10-22,163.059998,164.059998,162.960007,163.720001,162.654602,4304300
2021-10-25,163.720001,164.309998,161.710007,164.080002,163.012253,6715400
2021-10-26,164.559998,166.029999,164.050003,165.750000,164.671387,6939100
2021-10-27,165.679993,165.759995,163.309998,163.740005,162.674469,7018800
2021-10-28,163.770004,165.199997,162.320007,162.850006,161.790268,6278800
2021-10-29,162.350006,163.250000,160.610001,162.880005,161.820068,8526400
2021-11-01,163.160004,163.979996,159.399994,163.020004,161.959152,5846400
2021-11-02,163.699997,166.979996,162.979996,165.589996,164.512421,8450600
2021-11-03,165.039993,165.770004,163.429993,165.059998,163.985870,6717800
2021-11-04,164.940002,164.990005,162.669998,164.600006,163.528885,8224400
2021-11-05,162.479996,164.600006,162.199997,163.429993,162.366486,6214600
2021-11-08,163.679993,164.169998,162.009995,162.869995,161.810120,5578800
2021-11-09,162.610001,163.589996,162.020004,162.509995,161.452469,6112800
2021-11-10,162.529999,164.839996,162.350006,164.270004,163.201019,6225100
2021-11-11,163.490005,163.809998,162.490005,163.059998,161.998886,4118800
2021-11-12,167.429993,167.619995,164.610001,165.009995,163.936203,18982100
2021-11-15,165.000000,165.460007,163.220001,163.520004,162.455902,7496200
2021-11-16,163.179993,164.350006,162.619995,162.669998,161.611435,7594700
2021-11-17,162.869995,163.860001,161.789993,163.279999,162.217468,5414500
2021-11-18,163.449997,164.470001,162.130005,162.399994,161.343185,6358700
2021-11-19,163.039993,163.190002,161.779999,162.889999,161.830002,7620700
2021-11-22,161.029999,162.639999,159.649994,159.699997,159.699997,7634500
2021-11-23,159.520004,161.000000,158.779999,160.690002,160.690002,7734000
2021-11-24,160.139999,160.619995,159.380005,160.240005,160.240005,5230900
2021-11-26,160.600006,161.160004,158.660004,159.199997,159.199997,8523100
2021-11-29,159.500000,160.419998,158.419998,159.750000,159.750000,9188500
2021-11-30,158.509995,159.000000,155.850006,155.929993,155.929993,14981700
2021-12-01,156.880005,160.080002,156.250000,158.080002,158.080002,9835800
2021-12-02,157.259995,159.289993,156.750000,157.089996,157.089996,11334700
2021-12-03,157.910004,159.669998,157.589996,159.380005,159.380005,8750200
2021-12-06,160.190002,163.520004,159.830002,162.940002,162.940002,9692000
2021-12-07,164.000000,164.270004,162.410004,163.360001,163.360001,8311300
2021-12-08,163.470001,164.570007,162.639999,164.339996,164.339996,6216400
2021-12-09,164.179993,165.979996,163.490005,165.899994,165.899994,8574200
2021-12-10,165.570007,166.690002,164.649994,165.490005,165.490005,6571900
2021-12-13,164.750000,169.199997,163.800003,168.449997,168.449997,11142300
2021-12-14,168.330002,170.970001,167.160004,170.289993,170.289993,10482400
2021-12-15,169.850006,171.300003,169.419998,171.139999,171.139999,8552200
2021-12-16,171.259995,173.509995,170.839996,173.009995,173.009995,8998600
2021-12-17,169.639999,170.779999,167.660004,168.229996,168.229996,16726200
2021-12-20,167.809998,168.509995,166.550003,167.750000,167.750000,7954500
2021-12-21,168.059998,168.100006,165.979996,167.210007,167.210007,7954200
2021-12-22,167.059998,168.169998,166.119995,167.929993,167.929993,4178200
2021-12-23,167.880005,168.949997,167.360001,168.250000,168.250000,3501500
2021-12-27,169.139999,169.850006,168.699997,169.669998,169.669998,3704800
2021-12-28,169.789993,170.639999,169.589996,170.350006,170.350006,3187000
2021-12-29,170.000000,171.990005,169.910004,171.550003,171.550003,3662000
2021-12-30,172.119995,172.880005,171.750000,172.309998,172.309998,4231800
2021-12-31,172.529999,172.679993,171.029999,171.070007,171.070007,4409500
2022-01-03,170.210007,171.600006,169.100006,171.539993,171.539993,6012200
2022-01-04,171.059998,172.289993,170.600006,171.080002,171.080002,6748400
2022-01-05,172.000000,173.470001,171.619995,172.220001,172.220001,7016100
2022-01-06,172.149994,172.500000,170.800003,171.630005,171.630005,7301600
2022-01-07,171.460007,174.300003,171.130005,173.949997,173.949997,6984900
2022-01-10,173.690002,173.690002,172.160004,173.089996,173.089996,7698400
2022-01-11,172.990005,173.389999,170.110001,171.250000,171.250000,8341100
2022-01-12,169.610001,170.080002,168.339996,169.789993,169.789993,8116200
2022-01-13,169.000000,170.419998,168.460007,168.759995,168.759995,6159400
2022-01-14,168.630005,168.649994,167.149994,167.839996,167.839996,5847700
2022-01-18,167.100006,167.720001,166.009995,167.100006,167.100006,7815600
2022-01-19,167.199997,168.720001,166.320007,166.580002,166.580002,5926500
2022-01-20,167.289993,167.860001,164.929993,165.250000,165.250000,6011300
2022-01-21,166.190002,167.990005,164.470001,164.869995,164.869995,10550300
2022-01-24,164.000000,164.169998,158.259995,162.970001,162.970001,14054600
2022-01-25,162.360001,168.410004,161.580002,167.630005,167.630005,14081200
2022-01-26,167.539993,169.220001,166.229996,168.380005,168.380005,9963200
2022-01-27,169.389999,171.910004,169.000000,170.589996,170.589996,9066700
2022-01-28,170.860001,171.839996,169.300003,171.789993,171.789993,9783100
2022-01-31,171.500000,172.619995,170.820007,172.289993,172.289993,8054800
2022-02-01,171.740005,171.979996,169.429993,170.880005,170.880005,8154700
2022-02-02,169.649994,172.990005,169.649994,172.770004,172.770004,7382800
2022-02-03,172.259995,173.619995,171.039993,172.759995,172.759995,6240400
2022-02-04,171.000000,172.979996,170.119995,171.630005,171.630005,6391900
2022-02-07,171.410004,171.740005,170.009995,171.059998,171.059998,6065700
2022-02-08,171.020004,172.050003,170.479996,171.509995,171.509995,6296100
2022-02-09,172.070007,172.240005,171.250000,171.490005,171.490005,5386900
